Method,Moves,Time
"$w=32$, $d=5$",18.0,0.007837057113647461
"$w=32$, $d=5$",13.0,0.0038802623748779297
"$w=32$, $d=5$",19.0,0.005543947219848633
"$w=32$, $d=5$",19.0,0.0055811405181884766
"$w=32$, $d=5$",16.0,0.004778146743774414
"$w=32$, $d=5$",17.0,0.006925106048583984
"$w=32$, $d=5$",14.0,0.005450010299682617
"$w=32$, $d=5$",17.0,0.00500798225402832
"$w=32$, $d=5$",13.0,0.004831075668334961
"$w=32$, $d=5$",17.0,0.004983186721801758
"$w=32$, $d=5$",17.0,0.00507807731628418
"$w=32$, $d=5$",16.0,0.004723072052001953
"$w=32$, $d=5$",19.0,0.0061817169189453125
"$w=32$, $d=5$",17.0,0.006115913391113281
