method,board,time,moves,beam_width
2lookahead,31,0.0644817352294921,16,1
2lookahead,31,0.1116514205932617,16,2
2lookahead,31,0.2047135829925537,16,4
2lookahead,31,0.3998944759368896,16,8
2lookahead,31,0.7961022853851318,14,16
2lookahead,31,1.62518310546875,14,32
2lookahead,31,2.9462814331054688,14,64
2lookahead,31,5.461074113845825,14,128
2lookahead,31,10.770038366317747,14,256
1lookahead,32,0.0111441612243652,17,1
1lookahead,32,0.0163295269012451,17,2
1lookahead,32,0.0220386981964111,12,4
1lookahead,32,0.0435676574707031,12,8
1lookahead,32,0.08892822265625,12,16
1lookahead,32,0.1814627647399902,12,32
1lookahead,32,0.3330223560333252,12,64
1lookahead,32,0.7045314311981201,12,128
1lookahead,32,1.3250505924224854,12,256
1lookahead,32,2.8029866218566895,12,512
1lookahead,32,5.18926739692688,12,1024
1lookahead,32,10.077069997787476,12,2048
2lookahead,32,0.0388188362121582,12,1
2lookahead,32,0.063941478729248,12,2
2lookahead,32,0.1211452484130859,12,4
2lookahead,32,0.2408971786499023,12,8
2lookahead,32,0.479083776473999,12,16
2lookahead,32,0.9852116107940674,12,32
2lookahead,32,1.7101702690124512,12,64
2lookahead,32,3.3139145374298096,12,128
2lookahead,32,6.633352518081665,12,256
2lookahead,32,13.819556951522827,12,512
1lookahead,33,0.0094280242919921,16,1
1lookahead,33,0.018317699432373,18,2
1lookahead,33,0.0335948467254638,16,4
1lookahead,33,0.0649175643920898,16,8
1lookahead,33,0.124089241027832,14,16
1lookahead,33,0.2429535388946533,14,32
1lookahead,33,0.4806175231933594,15,64
1lookahead,33,0.8441379070281982,15,128
1lookahead,33,1.5957393646240234,13,256
1lookahead,33,3.227262496948242,13,512
1lookahead,33,5.771425247192383,12,1024
1lookahead,33,11.059768676757812,12,2048
2lookahead,33,0.0524477958679199,16,1
2lookahead,33,0.0913426876068115,16,2
2lookahead,33,0.1678075790405273,16,4
2lookahead,33,0.32039475440979,15,8
2lookahead,33,0.5879733562469482,13,16
2lookahead,33,1.2078430652618408,12,32
2lookahead,33,2.1272435188293457,12,64
2lookahead,33,4.045749187469482,12,128
2lookahead,33,8.04389476776123,12,256
2lookahead,33,16.60053062438965,12,512
1lookahead,34,0.0118813514709472,19,1
1lookahead,34,0.0208921432495117,17,2
1lookahead,34,0.0397453308105468,16,4
1lookahead,34,0.0769977569580078,16,8
1lookahead,34,0.1503825187683105,16,16
1lookahead,34,0.2998583316802978,15,32
1lookahead,34,0.5561830997467041,15,64
1lookahead,34,1.0947787761688232,15,128
1lookahead,34,2.049234628677368,14,256
1lookahead,34,4.180861711502075,14,512
1lookahead,34,8.299253463745117,14,1024
1lookahead,34,15.50228714942932,14,2048
2lookahead,34,0.0735871791839599,16,1
2lookahead,34,0.1237690448760986,15,2
2lookahead,34,0.2354166507720947,15,4
2lookahead,34,0.459524393081665,15,8
2lookahead,34,0.9221584796905518,14,16
2lookahead,34,1.9092626571655271,14,32
2lookahead,34,3.50111722946167,14,64
2lookahead,34,6.518060684204102,14,128
2lookahead,34,12.656893730163574,14,256
1lookahead,35,0.0099456310272216,17,1
1lookahead,35,0.0182151794433593,17,2
1lookahead,35,0.035196304321289,17,4
1lookahead,35,0.06770920753479,16,8
1lookahead,35,0.1342756748199463,16,16
1lookahead,35,0.2689974308013916,16,32
1lookahead,35,0.5516972541809082,16,64
1lookahead,35,0.9902691841125488,16,128
1lookahead,35,2.0177135467529297,16,256
1lookahead,35,4.148802042007446,16,512
1lookahead,35,8.035258293151855,16,1024
1lookahead,35,15.268085718154907,16,2048
2lookahead,35,0.0607242584228515,17,1
2lookahead,35,0.1081922054290771,17,2
2lookahead,35,0.1934115886688232,16,4
2lookahead,35,0.3924882411956787,16,8
2lookahead,35,0.792046070098877,16,16
2lookahead,35,1.6256427764892578,16,32
2lookahead,35,2.925137996673584,16,64
2lookahead,35,5.554863214492798,16,128
2lookahead,35,11.131705284118652,16,256
1lookahead,36,0.010333776473999,17,1
1lookahead,36,0.0187427997589111,17,2
1lookahead,36,0.0361218452453613,17,4
1lookahead,36,0.0732824802398681,17,8
1lookahead,36,0.137317419052124,15,16
1lookahead,36,0.2794516086578369,16,32
1lookahead,36,0.5213978290557861,16,64
1lookahead,36,1.0418620109558103,15,128
1lookahead,36,2.034813642501831,15,256
1lookahead,36,4.1472320556640625,15,512
1lookahead,36,8.011234283447266,14,1024
1lookahead,36,15.195087194442747,14,2048
2lookahead,36,0.0674738883972168,16,1
2lookahead,36,0.1117947101593017,15,2
2lookahead,36,0.2135498523712158,15,4
2lookahead,36,0.4180278778076172,15,8
2lookahead,36,0.8481104373931885,15,16
2lookahead,36,1.728344202041626,15,32
2lookahead,36,3.167651653289795,15,64
2lookahead,36,5.894677639007568,15,128
2lookahead,36,11.477007389068604,14,256
1lookahead,37,0.0098190307617187,18,1
1lookahead,37,0.0156588554382324,16,2
1lookahead,37,0.0280547142028808,15,4
1lookahead,37,0.055901288986206,15,8
1lookahead,37,0.1137678623199462,15,16
1lookahead,37,0.2280054092407226,15,32
1lookahead,37,0.4631373882293701,15,64
1lookahead,37,0.8061397075653076,14,128
1lookahead,37,1.6504278182983398,14,256
1lookahead,37,3.395735502243042,14,512
1lookahead,37,6.491128206253052,14,1024
1lookahead,37,12.511950492858888,14,2048
2lookahead,37,0.0453193187713623,15,1
2lookahead,37,0.0812761783599853,15,2
2lookahead,37,0.1506867408752441,15,4
2lookahead,37,0.3020210266113281,14,8
2lookahead,37,0.6195855140686035,14,16
2lookahead,37,1.294914484024048,14,32
2lookahead,37,2.312699556350708,14,64
2lookahead,37,4.291841268539429,14,128
2lookahead,37,8.580695629119873,14,256
2lookahead,37,18.063551664352417,14,512
1lookahead,38,0.0135302543640136,20,1
1lookahead,38,0.0225923061370849,19,2
1lookahead,38,0.0417931079864501,18,4
1lookahead,38,0.0784897804260253,17,8
1lookahead,38,0.1598188877105713,17,16
1lookahead,38,0.3135228157043457,17,32
1lookahead,38,0.5943746566772461,17,64
1lookahead,38,1.181767463684082,16,128
1lookahead,38,2.2902681827545166,16,256
1lookahead,38,4.569950342178345,15,512
1lookahead,38,8.883627891540527,15,1024
1lookahead,38,16.080275535583496,15,2048
2lookahead,38,0.0784564018249511,17,1
2lookahead,38,0.1251578330993652,18,2
2lookahead,38,0.2525122165679931,17,4
2lookahead,38,0.4955153465270996,17,8
2lookahead,38,0.9862349033355712,17,16
2lookahead,38,1.9730017185211184,16,32
2lookahead,38,3.5614051818847656,16,64
2lookahead,38,6.714550018310547,16,128
2lookahead,38,13.268246173858644,16,256
1lookahead,39,0.0076982975006103,15,1
1lookahead,39,0.0123457908630371,13,2
1lookahead,39,0.0238523483276367,13,4
1lookahead,39,0.047182559967041,13,8
1lookahead,39,0.0926296710968017,12,16
1lookahead,39,0.1811809539794922,12,32
1lookahead,39,0.3352231979370117,12,64
1lookahead,39,0.7058045864105225,12,128
1lookahead,39,1.3196687698364258,12,256
1lookahead,39,2.716638565063477,12,512
1lookahead,39,4.987879037857056,12,1024
1lookahead,39,9.64374613761902,12,2048
2lookahead,39,0.0382111072540283,12,1
2lookahead,39,0.0629787445068359,12,2
2lookahead,39,0.1124854087829589,12,4
2lookahead,39,0.2288615703582763,12,8
2lookahead,39,0.4603538513183594,12,16
2lookahead,39,0.9285507202148438,12,32
2lookahead,39,1.6051106452941897,12,64
2lookahead,39,3.122929334640503,12,128
2lookahead,39,6.210996389389038,12,256
2lookahead,39,12.562987089157104,12,512
1lookahead,40,0.0111746788024902,21,1
1lookahead,40,0.0148510932922363,16,2
1lookahead,40,0.0245344638824462,14,4
1lookahead,40,0.0510356426239013,14,8
1lookahead,40,0.0984814167022705,14,16
1lookahead,40,0.2073419094085693,14,32
1lookahead,40,0.3759441375732422,13,64
1lookahead,40,0.7519354820251465,13,128
1lookahead,40,1.4438650608062744,12,256
1lookahead,40,2.9152584075927734,12,512
1lookahead,40,5.597301721572876,12,1024
1lookahead,40,10.71598744392395,12,2048
2lookahead,40,0.0419483184814453,14,1
2lookahead,40,0.0714282989501953,14,2
2lookahead,40,0.1332406997680664,14,4
2lookahead,40,0.2629806995391845,14,8
2lookahead,40,0.5268957614898682,13,16
2lookahead,40,1.0876290798187256,12,32
2lookahead,40,1.8774797916412351,12,64
2lookahead,40,3.586935520172119,12,128
2lookahead,40,7.2174599170684814,12,256
2lookahead,40,15.21346950531006,12,512
1lookahead,41,0.0099132061004638,17,1
1lookahead,41,0.018282413482666,18,2
1lookahead,41,0.0333971977233886,16,4
1lookahead,41,0.0670840740203857,16,8
1lookahead,41,0.1295957565307617,16,16
1lookahead,41,0.3048670291900635,16,32
1lookahead,41,0.4867510795593261,15,64
1lookahead,41,0.9657669067382812,15,128
1lookahead,41,2.0155274868011475,15,256
1lookahead,41,4.023114442825317,15,512
1lookahead,41,7.8994057178497314,15,1024
1lookahead,41,14.94915246963501,15,2048
2lookahead,41,0.0540060997009277,16,1
2lookahead,41,0.1052079200744628,18,2
2lookahead,41,0.1847739219665527,16,4
2lookahead,41,0.3655803203582763,16,8
2lookahead,41,0.7597935199737549,16,16
2lookahead,41,1.5571963787078855,16,32
2lookahead,41,2.8356335163116455,16,64
2lookahead,41,5.360890626907349,16,128
2lookahead,41,10.644955158233644,15,256
1lookahead,42,0.0111923217773437,19,1
1lookahead,42,0.0205049514770507,19,2
1lookahead,42,0.0387132167816162,18,4
1lookahead,42,0.0741438865661621,17,8
1lookahead,42,0.1436958312988281,15,16
1lookahead,42,0.291250467300415,15,32
1lookahead,42,0.5425014495849609,15,64
1lookahead,42,1.0839126110076904,15,128
1lookahead,42,2.092651128768921,15,256
1lookahead,42,4.269421577453613,15,512
1lookahead,42,8.322692632675171,15,1024
1lookahead,42,15.74639058113098,15,2048
2lookahead,42,0.0727112293243408,18,1
2lookahead,42,0.1294431686401367,17,2
2lookahead,42,0.2274181842803955,16,4
2lookahead,42,0.4427530765533447,16,8
2lookahead,42,0.9094140529632568,16,16
2lookahead,42,1.8767893314361572,15,32
2lookahead,42,3.2720882892608643,15,64
2lookahead,42,6.154606819152832,15,128
2lookahead,42,12.14070749282837,15,256
1lookahead,43,0.0118336677551269,21,1
1lookahead,43,0.0195207595825195,18,2
1lookahead,43,0.0378642082214355,17,4
1lookahead,43,0.0745542049407959,18,8
1lookahead,43,0.1428067684173584,16,16
1lookahead,43,0.2911067008972168,16,32
1lookahead,43,0.5358331203460693,17,64
1lookahead,43,1.0529670715332031,17,128
1lookahead,43,1.9967904090881348,16,256
1lookahead,43,4.042247295379639,16,512
1lookahead,43,7.931317329406738,16,1024
1lookahead,43,15.048930883407593,16,2048
2lookahead,43,0.0609056949615478,17,1
2lookahead,43,0.1102540493011474,17,2
2lookahead,43,0.2159085273742675,16,4
2lookahead,43,0.4193830490112304,16,8
2lookahead,43,0.8039815425872803,17,16
2lookahead,43,1.675999402999878,17,32
2lookahead,43,3.0160903930664062,17,64
2lookahead,43,5.574080944061279,17,128
2lookahead,43,10.924305200576782,16,256
1lookahead,44,0.0086333751678466,18,1
1lookahead,44,0.0146903991699218,16,2
1lookahead,44,0.0283689498901367,16,4
1lookahead,44,0.051455020904541,13,8
1lookahead,44,0.0958318710327148,12,16
1lookahead,44,0.1991279125213623,12,32
1lookahead,44,0.4054648876190185,12,64
1lookahead,44,0.7018561363220215,12,128
1lookahead,44,1.438002109527588,12,256
1lookahead,44,2.913901090621948,12,512
1lookahead,44,5.50994348526001,12,1024
1lookahead,44,10.617399215698242,12,2048
2lookahead,44,0.0431323051452636,14,1
2lookahead,44,0.066861867904663,12,2
2lookahead,44,0.1729242801666259,13,4
2lookahead,44,0.254610538482666,12,8
2lookahead,44,0.5190870761871338,12,16
2lookahead,44,1.0784642696380615,12,32
2lookahead,44,1.8174827098846436,12,64
2lookahead,44,3.4463229179382324,12,128
2lookahead,44,7.019002676010132,12,256
2lookahead,44,14.857143878936768,12,512
1lookahead,45,0.0089271068572998,16,1
1lookahead,45,0.0148041248321533,15,2
1lookahead,45,0.0246899127960205,14,4
1lookahead,45,0.0482039451599121,14,8
1lookahead,45,0.0979578495025634,14,16
1lookahead,45,0.2020573616027832,14,32
1lookahead,45,0.3734605312347412,14,64
1lookahead,45,0.7234768867492676,14,128
1lookahead,45,1.5104835033416748,14,256
1lookahead,45,3.0994997024536133,14,512
1lookahead,45,5.820234060287476,14,1024
1lookahead,45,11.285656213760376,14,2048
2lookahead,45,0.0375878810882568,14,1
2lookahead,45,0.0648598670959472,14,2
2lookahead,45,0.1250240802764892,14,4
2lookahead,45,0.2467288970947265,14,8
2lookahead,45,0.5123989582061768,14,16
2lookahead,45,1.11079740524292,14,32
2lookahead,45,1.820814847946167,14,64
2lookahead,45,3.518662691116333,14,128
2lookahead,45,7.208869695663452,14,256
2lookahead,45,15.138025760650637,14,512
1lookahead,46,0.0137598514556884,22,1
1lookahead,46,0.0239813327789306,19,2
1lookahead,46,0.0476140975952148,19,4
1lookahead,46,0.0908179283142089,18,8
1lookahead,46,0.1854453086853027,18,16
1lookahead,46,0.3589057922363281,19,32
1lookahead,46,0.6865041255950928,19,64
1lookahead,46,1.3572611808776855,18,128
1lookahead,46,2.637282609939575,18,256
1lookahead,46,5.2727978229522705,18,512
1lookahead,46,10.298874616622925,16,1024
2lookahead,46,0.0894935131072998,19,1
2lookahead,46,0.1623756885528564,19,2
2lookahead,46,0.3231055736541748,20,4
2lookahead,46,0.5760149955749512,19,8
2lookahead,46,1.148425579071045,19,16
2lookahead,46,2.2976598739624023,18,32
2lookahead,46,4.240890264511108,18,64
2lookahead,46,8.066778659820557,18,128
2lookahead,46,15.946695327758787,16,256
1lookahead,47,0.0112619400024414,18,1
1lookahead,47,0.0207207202911376,18,2
1lookahead,47,0.0393078327178955,18,4
1lookahead,47,0.0775978565216064,18,8
1lookahead,47,0.1557207107543945,18,16
1lookahead,47,0.2973980903625488,16,32
1lookahead,47,0.5657715797424316,16,64
1lookahead,47,1.131129264831543,16,128
1lookahead,47,2.143493175506592,15,256
1lookahead,47,4.3745949268341064,15,512
1lookahead,47,8.160466194152832,14,1024
1lookahead,47,15.571675777435305,14,2048
2lookahead,47,0.0705697536468505,17,1
2lookahead,47,0.1271126270294189,16,2
2lookahead,47,0.2283308506011963,16,4
2lookahead,47,0.4545164108276367,16,8
2lookahead,47,0.9125616550445556,16,16
2lookahead,47,1.8656084537506104,16,32
2lookahead,47,3.449424743652344,16,64
2lookahead,47,6.286841630935669,15,128
2lookahead,47,12.38386297225952,14,256
1lookahead,48,0.0079820156097412,14,1
1lookahead,48,0.0126705169677734,14,2
1lookahead,48,0.0238189697265625,14,4
1lookahead,48,0.046112060546875,14,8
1lookahead,48,0.0932300090789794,14,16
1lookahead,48,0.1936736106872558,14,32
1lookahead,48,0.3594207763671875,14,64
1lookahead,48,0.6956930160522461,14,128
1lookahead,48,1.431657075881958,14,256
1lookahead,48,2.925306558609009,14,512
1lookahead,48,5.5967326164245605,14,1024
1lookahead,48,11.096246242523192,14,2048
2lookahead,48,0.038210391998291,14,1
2lookahead,48,0.0683794021606445,14,2
2lookahead,48,0.1247882843017578,14,4
2lookahead,48,0.2488796710968017,14,8
2lookahead,48,0.5032663345336914,14,16
2lookahead,48,1.0605103969573977,14,32
2lookahead,48,1.8665611743927,14,64
2lookahead,48,3.5373408794403076,14,128
2lookahead,48,7.135574579238892,14,256
2lookahead,48,14.97585916519165,14,512
1lookahead,49,0.0102035999298095,17,1
1lookahead,49,0.0182278156280517,16,2
1lookahead,49,0.0338785648345947,15,4
1lookahead,49,0.06966233253479,15,8
1lookahead,49,0.1777963638305664,15,16
1lookahead,49,0.2806417942047119,15,32
1lookahead,49,0.5346322059631348,15,64
1lookahead,49,1.0661358833312988,15,128
1lookahead,49,2.089322090148926,14,256
1lookahead,49,4.208882570266724,14,512
1lookahead,49,8.444183349609375,14,1024
1lookahead,49,15.891647577285768,14,2048
2lookahead,49,0.0718660354614257,15,1
2lookahead,49,0.1227431297302246,15,2
2lookahead,49,0.2320258617401123,15,4
2lookahead,49,0.4547882080078125,15,8
2lookahead,49,0.9233367443084716,15,16
2lookahead,49,1.8997414112091064,14,32
2lookahead,49,3.495166778564453,14,64
2lookahead,49,6.554793119430542,14,128
2lookahead,49,12.987586975097656,14,256
1lookahead,50,0.0136659145355224,22,1
1lookahead,50,0.023503303527832,20,2
1lookahead,50,0.0426483154296875,18,4
1lookahead,50,0.0834553241729736,17,8
1lookahead,50,0.1616735458374023,17,16
1lookahead,50,0.3333868980407715,17,32
1lookahead,50,0.6716554164886475,17,64
1lookahead,50,1.250244140625,17,128
1lookahead,50,2.406219482421875,16,256
1lookahead,50,4.8415656089782715,16,512
1lookahead,50,9.543894052505491,15,1024
1lookahead,50,17.952086448669434,15,2048
2lookahead,50,0.0839426517486572,17,1
2lookahead,50,0.1524450778961181,17,2
2lookahead,50,0.283785343170166,17,4
2lookahead,50,0.5505070686340332,17,8
2lookahead,50,1.1050786972045898,17,16
2lookahead,50,2.2649810314178467,17,32
2lookahead,50,4.217716932296753,16,64
2lookahead,50,7.590503215789795,16,128
2lookahead,50,14.79666805267334,15,256
1lookahead,51,0.0125682353973388,21,1
1lookahead,51,0.0188753604888916,17,2
1lookahead,51,0.033139944076538,16,4
1lookahead,51,0.0642790794372558,15,8
1lookahead,51,0.1287941932678222,15,16
1lookahead,51,0.2625112533569336,15,32
1lookahead,51,0.4963924884796142,15,64
1lookahead,51,0.9557173252105712,15,128
1lookahead,51,1.818781852722168,14,256
1lookahead,51,3.703811645507813,14,512
1lookahead,51,7.042830467224121,14,1024
1lookahead,51,13.537621974945068,14,2048
2lookahead,51,0.0560624599456787,15,1
2lookahead,51,0.1008145809173584,15,2
2lookahead,51,0.1908178329467773,16,4
2lookahead,51,0.3790633678436279,16,8
2lookahead,51,0.7600061893463135,15,16
2lookahead,51,1.484018087387085,15,32
2lookahead,51,2.605954885482788,14,64
2lookahead,51,4.819786787033081,14,128
2lookahead,51,9.664398193359377,14,256
2lookahead,51,19.87341690063477,14,512
1lookahead,52,0.0116791725158691,17,1
1lookahead,52,0.0210974216461181,19,2
1lookahead,52,0.0363004207611084,16,4
1lookahead,52,0.0746934413909912,16,8
1lookahead,52,0.1457061767578125,16,16
1lookahead,52,0.2969872951507568,16,32
1lookahead,52,0.6088333129882812,16,64
1lookahead,52,1.0846641063690186,15,128
1lookahead,52,2.200212240219116,15,256
1lookahead,52,4.298308610916138,15,512
1lookahead,52,8.594837665557861,15,1024
1lookahead,52,16.139739274978638,15,2048
2lookahead,52,0.0756230354309082,16,1
2lookahead,52,0.1342558860778808,17,2
2lookahead,52,0.2485518455505371,16,4
2lookahead,52,0.4938344955444336,16,8
2lookahead,52,1.000692367553711,16,16
2lookahead,52,2.031369209289551,16,32
2lookahead,52,3.730983257293701,15,64
2lookahead,52,6.847917795181274,15,128
2lookahead,52,13.509151697158812,15,256
1lookahead,53,0.008819580078125,16,1
1lookahead,53,0.0155451297760009,16,2
1lookahead,53,0.0298118591308593,16,4
1lookahead,53,0.0591468811035156,16,8
1lookahead,53,0.116180419921875,15,16
1lookahead,53,0.2336738109588623,15,32
1lookahead,53,0.4357080459594726,15,64
1lookahead,53,0.8558986186981201,14,128
1lookahead,53,1.6583540439605713,14,256
1lookahead,53,3.373178005218506,14,512
1lookahead,53,6.4170403480529785,14,1024
1lookahead,53,12.206316232681274,14,2048
2lookahead,53,0.0481581687927246,15,1
2lookahead,53,0.0813751220703125,15,2
2lookahead,53,0.1556634902954101,15,4
2lookahead,53,0.3072848320007324,15,8
2lookahead,53,0.6200766563415527,15,16
2lookahead,53,1.2841753959655762,14,32
2lookahead,53,2.2467477321624756,14,64
2lookahead,53,4.1292359828948975,14,128
2lookahead,53,8.27996015548706,14,256
2lookahead,53,17.0185227394104,14,512
1lookahead,54,0.0090889930725097,15,1
1lookahead,54,0.0169253349304199,14,2
1lookahead,54,0.0306868553161621,13,4
1lookahead,54,0.060246467590332,13,8
1lookahead,54,0.1212658882141113,13,16
1lookahead,54,0.274763822555542,13,32
1lookahead,54,0.4386742115020752,13,64
1lookahead,54,0.857691764831543,13,128
1lookahead,54,1.7250638008117676,13,256
1lookahead,54,3.445793867111206,13,512
1lookahead,54,6.480181694030762,13,1024
1lookahead,54,12.524341344833374,13,2048
2lookahead,54,0.0495822429656982,16,1
2lookahead,54,0.0955908298492431,14,2
2lookahead,54,0.1668784618377685,13,4
